City,State,day_number,day_of_week,hour_of_day,total_incidents,total_victims
BOYDS,MD,3,Tuesday,2,2,2.0
BOYDS,MD,3,Tuesday,3,1,1.0
BOYDS,MD,3,Tuesday,5,1,1.0
BOYDS,MD,3,Tuesday,6,1,1.0
BOYDS,MD,3,Tuesday,7,3,3.0
BOYDS,MD,3,Tuesday,8,19,22.0
BOYDS,MD,3,Tuesday,9,7,7.0
BOYDS,MD,3,Tuesday,10,13,14.0
BOYDS,MD,3,Tuesday,11,9,9.0
BOYDS,MD,3,Tuesday,12,23,25.0
BOYDS,MD,3,Tuesday,13,15,15.0
BOYDS,MD,3,Tuesday,14,13,13.0
BOYDS,MD,3,Tuesday,15,8,8.0
BOYDS,MD,3,Tuesday,16,9,9.0
BOYDS,MD,3,Tuesday,17,21,21.0
BOYDS,MD,3,Tuesday,18,11,11.0
BOYDS,MD,3,Tuesday,19,15,16.0
BOYDS,MD,3,Tuesday,20,10,10.0
BOYDS,MD,3,Tuesday,21,8,8.0
BOYDS,MD,3,Tuesday,22,14,14.0
BOYDS,MD,3,Tuesday,23,8,9.0
BOYDS,MD,4,Wednesday,0,28,29.0
BOYDS,MD,4,Wednesday,1,3,3.0
BOYDS,MD,4,Wednesday,2,2,2.0
BOYDS,MD,4,Wednesday,3,7,7.0
BOYDS,MD,4,Wednesday,4,2,2.0
BOYDS,MD,4,Wednesday,5,3,3.0
BOYDS,MD,4,Wednesday,6,5,5.0
BOYDS,MD,4,Wednesday,7,4,4.0
BOYDS,MD,4,Wednesday,8,9,9.0
BOYDS,MD,4,Wednesday,9,12,12.0
BOYDS,MD,4,Wednesday,10,8,8.0
BOYDS,MD,4,Wednesday,11,8,8.0
BOYDS,MD,4,Wednesday,12,26,26.0
BOYDS,MD,4,Wednesday,13,10,10.0
BOYDS,MD,4,Wednesday,14,10,10.0
BOYDS,MD,4,Wednesday,15,20,21.0
BOYDS,MD,4,Wednesday,16,11,12.0
BOYDS,MD,4,Wednesday,17,15,15.0
BOYDS,MD,4,Wednesday,18,12,12.0
BOYDS,MD,4,Wednesday,19,15,16.0
BOYDS,MD,4,Wednesday,20,17,17.0
BOYDS,MD,4,Wednesday,21,15,15.0
BOYDS,MD,4,Wednesday,22,9,9.0
BOYDS,MD,4,Wednesday,23,9,9.0
BOYDS,MD,5,Thursday,0,25,28.0
BOYDS,MD,5,Thursday,1,3,3.0
BOYDS,MD,5,Thursday,2,4,4.0
BOYDS,MD,5,Thursday,3,3,3.0
BOYDS,MD,5,Thursday,4,5,5.0
BOYDS,MD,5,Thursday,5,1,1.0
BOYDS,MD,5,Thursday,6,2,2.0
BOYDS,MD,5,Thursday,7,4,4.0
BOYDS,MD,5,Thursday,8,12,12.0
BOYDS,MD,5,Thursday,9,8,10.0
BOYDS,MD,5,Thursday,10,13,13.0
BOYDS,MD,5,Thursday,11,9,10.0
BOYDS,MD,5,Thursday,12,10,10.0
BOYDS,MD,5,Thursday,13,10,10.0
BOYDS,MD,5,Thursday,14,8,8.0
BOYDS,MD,5,Thursday,15,15,16.0
BOYDS,MD,5,Thursday,16,11,11.0
BOYDS,MD,5,Thursday,17,17,18.0
BOYDS,MD,5,Thursday,18,13,13.0
BOYDS,MD,5,Thursday,19,10,10.0
BOYDS,MD,5,Thursday,20,9,9.0
BOYDS,MD,5,Thursday,21,7,7.0
BOYDS,MD,5,Thursday,22,8,8.0
BOYDS,MD,5,Thursday,23,8,8.0
BOYDS,MD,6,Friday,0,23,23.0
BOYDS,MD,6,Friday,1,5,5.0
BOYDS,MD,6,Friday,2,6,6.0
BOYDS,MD,6,Friday,3,5,5.0
BOYDS,MD,6,Friday,4,1,1.0
BOYDS,MD,6,Friday,5,2,2.0
BOYDS,MD,6,Friday,6,2,2.0
BOYDS,MD,6,Friday,7,11,11.0
BOYDS,MD,6,Friday,8,9,9.0
BOYDS,MD,6,Friday,9,8,8.0
BOYDS,MD,6,Friday,10,11,11.0
BOYDS,MD,6,Friday,11,12,13.0
BOYDS,MD,6,Friday,12,16,16.0
BOYDS,MD,6,Friday,13,13,13.0
BOYDS,MD,6,Friday,14,9,9.0
BOYDS,MD,6,Friday,15,11,11.0
BOYDS,MD,6,Friday,16,10,10.0
BOYDS,MD,6,Friday,17,12,12.0
BOYDS,MD,6,Friday,18,8,8.0
BOYDS,MD,6,Friday,19,7,7.0
BOYDS,MD,6,Friday,20,6,6.0
BOYDS,MD,6,Friday,21,10,11.0
BOYDS,MD,6,Friday,22,9,9.0
BOYDS,MD,6,Friday,23,14,14.0
BOYDS,MD,7,Saturday,0,17,17.0
BOYDS,MD,7,Saturday,1,6,6.0
BOYDS,MD,7,Saturday,2,3,3.0
BOYDS,MD,7,Saturday,3,7,7.0
BOYDS,MD,7,Saturday,4,3,3.0
BOYDS,MD,7,Saturday,5,1,1.0
BOYDS,MD,7,Saturday,7,7,7.0
BOYDS,MD,7,Saturday,8,9,9.0
BOYDS,MD,7,Saturday,9,15,15.0
BOYDS,MD,7,Saturday,10,8,8.0
BOYDS,MD,7,Saturday,11,14,15.0
BOYDS,MD,7,Saturday,12,18,18.0
BOYDS,MD,7,Saturday,13,6,6.0
BOYDS,MD,7,Saturday,14,10,10.0
BOYDS,MD,7,Saturday,15,14,14.0
BOYDS,MD,7,Saturday,16,11,12.0
BOYDS,MD,7,Saturday,17,12,12.0
BOYDS,MD,7,Saturday,18,7,7.0
BOYDS,MD,7,Saturday,19,10,10.0
BOYDS,MD,7,Saturday,20,13,13.0
BOYDS,MD,7,Saturday,21,10,10.0
BOYDS,MD,7,Saturday,22,11,11.0
BOYDS,MD,7,Saturday,23,13,14.0
BROOKEVILLE,MD,1,Sunday,0,14,14.0
BROOKEVILLE,MD,1,Sunday,1,8,8.0
BROOKEVILLE,MD,1,Sunday,2,4,4.0
BROOKEVILLE,MD,1,Sunday,3,4,4.0
BROOKEVILLE,MD,1,Sunday,4,1,1.0
BROOKEVILLE,MD,1,Sunday,6,4,4.0
BROOKEVILLE,MD,1,Sunday,7,3,3.0
BROOKEVILLE,MD,1,Sunday,8,2,2.0
BROOKEVILLE,MD,1,Sunday,9,7,7.0
BROOKEVILLE,MD,1,Sunday,10,9,9.0
BROOKEVILLE,MD,1,Sunday,11,5,5.0
BROOKEVILLE,MD,1,Sunday,12,5,5.0
BROOKEVILLE,MD,1,Sunday,13,5,5.0
BROOKEVILLE,MD,1,Sunday,14,9,9.0
BROOKEVILLE,MD,1,Sunday,15,9,10.0
BROOKEVILLE,MD,1,Sunday,16,7,7.0
BROOKEVILLE,MD,1,Sunday,17,7,7.0
BROOKEVILLE,MD,1,Sunday,18,11,11.0
BROOKEVILLE,MD,1,Sunday,19,13,13.0
BROOKEVILLE,MD,1,Sunday,20,11,12.0
BROOKEVILLE,MD,1,Sunday,21,10,10.0
BROOKEVILLE,MD,1,Sunday,22,7,7.0
BROOKEVILLE,MD,1,Sunday,23,5,5.0
BROOKEVILLE,MD,2,Monday,0,23,24.0
BROOKEVILLE,MD,2,Monday,1,2,2.0
BROOKEVILLE,MD,2,Monday,2,2,2.0
BROOKEVILLE,MD,2,Monday,3,1,1.0
BROOKEVILLE,MD,2,Monday,4,1,1.0
BROOKEVILLE,MD,2,Monday,5,1,1.0
BROOKEVILLE,MD,2,Monday,6,1,1.0
BROOKEVILLE,MD,2,Monday,7,6,7.0
BROOKEVILLE,MD,2,Monday,8,9,9.0
BROOKEVILLE,MD,2,Monday,9,9,9.0
BROOKEVILLE,MD,2,Monday,10,16,16.0
BROOKEVILLE,MD,2,Monday,11,11,11.0
BROOKEVILLE,MD,2,Monday,12,14,14.0
BROOKEVILLE,MD,2,Monday,13,11,11.0
BROOKEVILLE,MD,2,Monday,14,14,14.0
BROOKEVILLE,MD,2,Monday,15,11,13.0
BROOKEVILLE,MD,2,Monday,16,5,5.0
BROOKEVILLE,MD,2,Monday,17,14,14.0
BROOKEVILLE,MD,2,Monday,18,7,7.0
BROOKEVILLE,MD,2,Monday,19,16,16.0
BROOKEVILLE,MD,2,Monday,20,11,11.0
BROOKEVILLE,MD,2,Monday,21,7,7.0
BROOKEVILLE,MD,2,Monday,22,12,12.0
BROOKEVILLE,MD,2,Monday,23,5,5.0
BROOKEVILLE,MD,3,Tuesday,0,26,26.0
BROOKEVILLE,MD,3,Tuesday,2,1,1.0
BROOKEVILLE,MD,3,Tuesday,3,3,3.0
BROOKEVILLE,MD,3,Tuesday,6,3,3.0
BROOKEVILLE,MD,3,Tuesday,7,9,9.0
BROOKEVILLE,MD,3,Tuesday,8,4,4.0
BROOKEVILLE,MD,3,Tuesday,9,8,8.0
BROOKEVILLE,MD,3,Tuesday,10,7,7.0
BROOKEVILLE,MD,3,Tuesday,11,6,6.0
BROOKEVILLE,MD,3,Tuesday,12,12,12.0
BROOKEVILLE,MD,3,Tuesday,13,7,7.0
BROOKEVILLE,MD,3,Tuesday,14,10,10.0
BROOKEVILLE,MD,3,Tuesday,15,13,14.0
BROOKEVILLE,MD,3,Tuesday,16,10,10.0
BROOKEVILLE,MD,3,Tuesday,17,3,3.0
BROOKEVILLE,MD,3,Tuesday,18,6,6.0
BROOKEVILLE,MD,3,Tuesday,19,9,11.0
BROOKEVILLE,MD,3,Tuesday,20,8,8.0
BROOKEVILLE,MD,3,Tuesday,21,16,19.0
BROOKEVILLE,MD,3,Tuesday,22,10,10.0
BROOKEVILLE,MD,3,Tuesday,23,2,2.0
BROOKEVILLE,MD,4,Wednesday,0,15,15.0
BROOKEVILLE,MD,4,Wednesday,1,5,5.0
BROOKEVILLE,MD,4,Wednesday,3,1,1.0
BROOKEVILLE,MD,4,Wednesday,4,1,1.0
BROOKEVILLE,MD,4,Wednesday,5,2,2.0
BROOKEVILLE,MD,4,Wednesday,6,2,2.0
BROOKEVILLE,MD,4,Wednesday,7,7,7.0
BROOKEVILLE,MD,4,Wednesday,8,8,8.0
BROOKEVILLE,MD,4,Wednesday,9,7,7.0
BROOKEVILLE,MD,4,Wednesday,10,9,9.0
BROOKEVILLE,MD,4,Wednesday,11,7,7.0
BROOKEVILLE,MD,4,Wednesday,12,17,17.0
BROOKEVILLE,MD,4,Wednesday,13,9,9.0
BROOKEVILLE,MD,4,Wednesday,14,8,8.0
BROOKEVILLE,MD,4,Wednesday,15,16,16.0
BROOKEVILLE,MD,4,Wednesday,16,13,13.0
BROOKEVILLE,MD,4,Wednesday,17,5,5.0
BROOKEVILLE,MD,4,Wednesday,18,5,5.0
BROOKEVILLE,MD,4,Wednesday,19,8,10.0
BROOKEVILLE,MD,4,Wednesday,20,17,17.0
BROOKEVILLE,MD,4,Wednesday,21,16,16.0
BROOKEVILLE,MD,4,Wednesday,22,11,11.0
BROOKEVILLE,MD,4,Wednesday,23,4,4.0
BROOKEVILLE,MD,5,Thursday,0,18,18.0
BROOKEVILLE,MD,5,Thursday,1,5,5.0
BROOKEVILLE,MD,5,Thursday,4,4,4.0
BROOKEVILLE,MD,5,Thursday,5,5,5.0
BROOKEVILLE,MD,5,Thursday,6,5,5.0
BROOKEVILLE,MD,5,Thursday,7,7,7.0
BROOKEVILLE,MD,5,Thursday,8,7,7.0
BROOKEVILLE,MD,5,Thursday,9,10,10.0
BROOKEVILLE,MD,5,Thursday,10,15,16.0
BROOKEVILLE,MD,5,Thursday,11,9,9.0
BROOKEVILLE,MD,5,Thursday,12,18,18.0
BROOKEVILLE,MD,5,Thursday,13,12,12.0
BROOKEVILLE,MD,5,Thursday,14,16,16.0
BROOKEVILLE,MD,5,Thursday,15,15,16.0
BROOKEVILLE,MD,5,Thursday,16,14,14.0
BROOKEVILLE,MD,5,Thursday,17,13,13.0
BROOKEVILLE,MD,5,Thursday,18,13,13.0
BROOKEVILLE,MD,5,Thursday,19,9,9.0
BROOKEVILLE,MD,5,Thursday,20,8,8.0
BROOKEVILLE,MD,5,Thursday,21,8,8.0
BROOKEVILLE,MD,5,Thursday,22,13,14.0
BROOKEVILLE,MD,5,Thursday,23,6,6.0
BROOKEVILLE,MD,6,Friday,0,19,19.0
BROOKEVILLE,MD,6,Friday,1,4,4.0
BROOKEVILLE,MD,6,Friday,2,4,4.0
BROOKEVILLE,MD,6,Friday,3,6,6.0
BROOKEVILLE,MD,6,Friday,4,2,2.0
BROOKEVILLE,MD,6,Friday,5,3,3.0
BROOKEVILLE,MD,6,Friday,6,4,4.0
BROOKEVILLE,MD,6,Friday,7,6,6.0
BROOKEVILLE,MD,6,Friday,8,7,7.0
BROOKEVILLE,MD,6,Friday,9,10,10.0
BROOKEVILLE,MD,6,Friday,10,13,13.0
BROOKEVILLE,MD,6,Friday,11,8,8.0
BROOKEVILLE,MD,6,Friday,12,23,23.0
BROOKEVILLE,MD,6,Friday,13,13,13.0
BROOKEVILLE,MD,6,Friday,14,11,11.0
BROOKEVILLE,MD,6,Friday,15,11,11.0
BROOKEVILLE,MD,6,Friday,16,14,14.0
BROOKEVILLE,MD,6,Friday,17,16,16.0
BROOKEVILLE,MD,6,Friday,18,12,12.0
BROOKEVILLE,MD,6,Friday,19,10,10.0
BROOKEVILLE,MD,6,Friday,20,14,14.0
BROOKEVILLE,MD,6,Friday,21,13,13.0
BROOKEVILLE,MD,6,Friday,22,13,13.0
BROOKEVILLE,MD,6,Friday,23,15,15.0
BROOKEVILLE,MD,7,Saturday,0,15,15.0
BROOKEVILLE,MD,7,Saturday,1,4,4.0
BROOKEVILLE,MD,7,Saturday,2,5,5.0
BROOKEVILLE,MD,7,Saturday,3,5,5.0
BROOKEVILLE,MD,7,Saturday,5,3,4.0
BROOKEVILLE,MD,7,Saturday,6,2,2.0
BROOKEVILLE,MD,7,Saturday,7,4,4.0
BROOKEVILLE,MD,7,Saturday,8,11,11.0
BROOKEVILLE,MD,7,Saturday,9,15,15.0
BROOKEVILLE,MD,7,Saturday,10,6,6.0
BROOKEVILLE,MD,7,Saturday,11,13,13.0
BROOKEVILLE,MD,7,Saturday,12,18,18.0
BROOKEVILLE,MD,7,Saturday,13,10,10.0
BROOKEVILLE,MD,7,Saturday,14,6,7.0
BROOKEVILLE,MD,7,Saturday,15,6,6.0
BROOKEVILLE,MD,7,Saturday,16,7,7.0
BROOKEVILLE,MD,7,Saturday,17,7,7.0
BROOKEVILLE,MD,7,Saturday,18,12,12.0
BROOKEVILLE,MD,7,Saturday,19,5,5.0
BROOKEVILLE,MD,7,Saturday,20,9,9.0
BROOKEVILLE,MD,7,Saturday,21,10,10.0
BROOKEVILLE,MD,7,Saturday,22,11,11.0
BROOKEVILLE,MD,7,Saturday,23,12,12.0
BURTONSVILLE,MD,1,Sunday,0,70,70.0
BURTONSVILLE,MD,1,Sunday,1,33,33.0
BURTONSVILLE,MD,1,Sunday,2,37,41.0
BURTONSVILLE,MD,1,Sunday,3,28,29.0
BURTONSVILLE,MD,1,Sunday,4,21,22.0
BURTONSVILLE,MD,1,Sunday,5,8,8.0
BURTONSVILLE,MD,1,Sunday,6,2,3.0
BURTONSVILLE,MD,1,Sunday,7,10,10.0
BURTONSVILLE,MD,1,Sunday,8,14,14.0
BURTONSVILLE,MD,1,Sunday,9,21,21.0
BURTONSVILLE,MD,1,Sunday,10,25,26.0
BURTONSVILLE,MD,1,Sunday,11,22,22.0
BURTONSVILLE,MD,1,Sunday,12,31,31.0
BURTONSVILLE,MD,1,Sunday,13,25,26.0
BURTONSVILLE,MD,1,Sunday,14,24,24.0
BURTONSVILLE,MD,1,Sunday,15,37,38.0
BURTONSVILLE,MD,1,Sunday,16,30,30.0
BURTONSVILLE,MD,1,Sunday,17,36,36.0
BURTONSVILLE,MD,1,Sunday,18,42,43.0
BURTONSVILLE,MD,1,Sunday,19,34,35.0
BURTONSVILLE,MD,1,Sunday,20,49,49.0
BURTONSVILLE,MD,1,Sunday,21,42,45.0
BURTONSVILLE,MD,1,Sunday,22,38,39.0
BURTONSVILLE,MD,1,Sunday,23,30,31.0
BURTONSVILLE,MD,2,Monday,0,77,79.0
BURTONSVILLE,MD,2,Monday,1,20,21.0
BURTONSVILLE,MD,2,Monday,2,15,15.0
BURTONSVILLE,MD,2,Monday,3,10,10.0
BURTONSVILLE,MD,2,Monday,4,11,11.0
BURTONSVILLE,MD,2,Monday,5,11,11.0
BURTONSVILLE,MD,2,Monday,6,13,14.0
BURTONSVILLE,MD,2,Monday,7,11,11.0
BURTONSVILLE,MD,2,Monday,8,22,22.0
BURTONSVILLE,MD,2,Monday,9,32,32.0
BURTONSVILLE,MD,2,Monday,10,29,29.0
BURTONSVILLE,MD,2,Monday,11,43,43.0
BURTONSVILLE,MD,2,Monday,12,42,42.0
BURTONSVILLE,MD,2,Monday,13,35,36.0
BURTONSVILLE,MD,2,Monday,14,42,43.0
BURTONSVILLE,MD,2,Monday,15,46,47.0
BURTONSVILLE,MD,2,Monday,16,43,43.0
BURTONSVILLE,MD,2,Monday,17,40,40.0
BURTONSVILLE,MD,2,Monday,18,51,52.0
BURTONSVILLE,MD,2,Monday,19,47,47.0
BURTONSVILLE,MD,2,Monday,20,49,50.0
BURTONSVILLE,MD,2,Monday,21,38,39.0
BURTONSVILLE,MD,2,Monday,22,31,31.0
BURTONSVILLE,MD,2,Monday,23,25,25.0
BURTONSVILLE,MD,3,Tuesday,0,75,76.0
BURTONSVILLE,MD,3,Tuesday,1,11,11.0
BURTONSVILLE,MD,3,Tuesday,2,7,9.0
BURTONSVILLE,MD,3,Tuesday,3,9,9.0
BURTONSVILLE,MD,3,Tuesday,4,6,6.0
BURTONSVILLE,MD,3,Tuesday,5,6,6.0
BURTONSVILLE,MD,3,Tuesday,6,10,10.0
BURTONSVILLE,MD,3,Tuesday,7,22,22.0
BURTONSVILLE,MD,3,Tuesday,8,33,34.0
BURTONSVILLE,MD,3,Tuesday,9,34,34.0
BURTONSVILLE,MD,3,Tuesday,10,36,37.0
BURTONSVILLE,MD,3,Tuesday,11,37,37.0
BURTONSVILLE,MD,3,Tuesday,12,55,56.0
BURTONSVILLE,MD,3,Tuesday,13,36,38.0
BURTONSVILLE,MD,3,Tuesday,14,41,42.0
BURTONSVILLE,MD,3,Tuesday,15,57,59.0
BURTONSVILLE,MD,3,Tuesday,16,51,51.0
BURTONSVILLE,MD,3,Tuesday,17,48,48.0
BURTONSVILLE,MD,3,Tuesday,18,58,58.0
BURTONSVILLE,MD,3,Tuesday,19,49,49.0
BURTONSVILLE,MD,3,Tuesday,20,37,37.0
BURTONSVILLE,MD,3,Tuesday,21,41,41.0
BURTONSVILLE,MD,3,Tuesday,22,42,42.0
BURTONSVILLE,MD,3,Tuesday,23,39,39.0
BURTONSVILLE,MD,4,Wednesday,0,63,64.0
BURTONSVILLE,MD,4,Wednesday,1,20,20.0
BURTONSVILLE,MD,4,Wednesday,2,24,28.0
BURTONSVILLE,MD,4,Wednesday,3,9,9.0
BURTONSVILLE,MD,4,Wednesday,4,10,10.0
BURTONSVILLE,MD,4,Wednesday,5,7,7.0
BURTONSVILLE,MD,4,Wednesday,6,13,13.0
BURTONSVILLE,MD,4,Wednesday,7,21,21.0
BURTONSVILLE,MD,4,Wednesday,8,24,24.0
BURTONSVILLE,MD,4,Wednesday,9,39,39.0
BURTONSVILLE,MD,4,Wednesday,10,40,41.0
BURTONSVILLE,MD,4,Wednesday,11,37,37.0
BURTONSVILLE,MD,4,Wednesday,12,53,53.0
BURTONSVILLE,MD,4,Wednesday,13,53,56.0
BURTONSVILLE,MD,4,Wednesday,14,42,43.0
BURTONSVILLE,MD,4,Wednesday,15,49,51.0
BURTONSVILLE,MD,4,Wednesday,16,51,51.0
BURTONSVILLE,MD,4,Wednesday,17,62,63.0
BURTONSVILLE,MD,4,Wednesday,18,67,72.0
BURTONSVILLE,MD,4,Wednesday,19,52,52.0
BURTONSVILLE,MD,4,Wednesday,20,52,52.0
BURTONSVILLE,MD,4,Wednesday,21,38,38.0
BURTONSVILLE,MD,4,Wednesday,22,46,46.0
BURTONSVILLE,MD,4,Wednesday,23,29,29.0
BURTONSVILLE,MD,5,Thursday,0,62,63.0
BURTONSVILLE,MD,5,Thursday,1,16,16.0
BURTONSVILLE,MD,5,Thursday,2,15,15.0
BURTONSVILLE,MD,5,Thursday,3,12,14.0
BURTONSVILLE,MD,5,Thursday,4,7,8.0
BURTONSVILLE,MD,5,Thursday,5,9,9.0
BURTONSVILLE,MD,5,Thursday,6,11,11.0
BURTONSVILLE,MD,5,Thursday,7,22,23.0
BURTONSVILLE,MD,5,Thursday,8,24,24.0
BURTONSVILLE,MD,5,Thursday,9,30,31.0
BURTONSVILLE,MD,5,Thursday,10,32,34.0
BURTONSVILLE,MD,5,Thursday,11,39,41.0
BURTONSVILLE,MD,5,Thursday,12,47,48.0
BURTONSVILLE,MD,5,Thursday,13,36,37.0
BURTONSVILLE,MD,5,Thursday,14,39,39.0
BURTONSVILLE,MD,5,Thursday,15,54,54.0
BURTONSVILLE,MD,5,Thursday,16,37,37.0
BURTONSVILLE,MD,5,Thursday,17,60,60.0
BURTONSVILLE,MD,5,Thursday,18,47,48.0
BURTONSVILLE,MD,5,Thursday,19,37,37.0
BURTONSVILLE,MD,5,Thursday,20,45,45.0
BURTONSVILLE,MD,5,Thursday,21,48,50.0
BURTONSVILLE,MD,5,Thursday,22,46,49.0
BURTONSVILLE,MD,5,Thursday,23,33,34.0
BURTONSVILLE,MD,6,Friday,0,70,70.0
BURTONSVILLE,MD,6,Friday,1,19,19.0
BURTONSVILLE,MD,6,Friday,2,16,17.0
BURTONSVILLE,MD,6,Friday,3,14,14.0
BURTONSVILLE,MD,6,Friday,4,14,14.0
BURTONSVILLE,MD,6,Friday,5,9,9.0
BURTONSVILLE,MD,6,Friday,6,12,12.0
BURTONSVILLE,MD,6,Friday,7,21,22.0
BURTONSVILLE,MD,6,Friday,8,30,30.0
BURTONSVILLE,MD,6,Friday,9,27,29.0
BURTONSVILLE,MD,6,Friday,10,60,62.0
BURTONSVILLE,MD,6,Friday,11,48,49.0
BURTONSVILLE,MD,6,Friday,12,59,60.0
BURTONSVILLE,MD,6,Friday,13,32,32.0
BURTONSVILLE,MD,6,Friday,14,49,49.0
BURTONSVILLE,MD,6,Friday,15,54,56.0
BURTONSVILLE,MD,6,Friday,16,57,59.0
BURTONSVILLE,MD,6,Friday,17,64,66.0
BURTONSVILLE,MD,6,Friday,18,52,55.0
BURTONSVILLE,MD,6,Friday,19,50,50.0
BURTONSVILLE,MD,6,Friday,20,42,42.0
BURTONSVILLE,MD,6,Friday,21,46,47.0
BURTONSVILLE,MD,6,Friday,22,45,46.0
BURTONSVILLE,MD,6,Friday,23,49,50.0
BURTONSVILLE,MD,7,Saturday,0,59,59.0
BURTONSVILLE,MD,7,Saturday,1,30,34.0
BURTONSVILLE,MD,7,Saturday,2,19,20.0
BURTONSVILLE,MD,7,Saturday,3,26,27.0
BURTONSVILLE,MD,7,Saturday,4,16,16.0
BURTONSVILLE,MD,7,Saturday,5,13,13.0
BURTONSVILLE,MD,7,Saturday,6,17,18.0
BURTONSVILLE,MD,7,Saturday,7,15,16.0
BURTONSVILLE,MD,7,Saturday,8,27,28.0
BURTONSVILLE,MD,7,Saturday,9,18,18.0
BURTONSVILLE,MD,7,Saturday,10,29,29.0
BURTONSVILLE,MD,7,Saturday,11,29,31.0
BURTONSVILLE,MD,7,Saturday,12,56,56.0
BURTONSVILLE,MD,7,Saturday,13,29,31.0
BURTONSVILLE,MD,7,Saturday,14,26,26.0
BURTONSVILLE,MD,7,Saturday,15,29,29.0
BURTONSVILLE,MD,7,Saturday,16,39,40.0
BURTONSVILLE,MD,7,Saturday,17,38,38.0
BURTONSVILLE,MD,7,Saturday,18,37,37.0
BURTONSVILLE,MD,7,Saturday,19,35,36.0
BURTONSVILLE,MD,7,Saturday,20,37,38.0
BURTONSVILLE,MD,7,Saturday,21,42,42.0
BURTONSVILLE,MD,7,Saturday,22,37,38.0
BURTONSVILLE,MD,7,Saturday,23,35,40.0
CABIN JOHN,MD,1,Sunday,0,1,1.0
CABIN JOHN,MD,1,Sunday,1,2,2.0
CABIN JOHN,MD,1,Sunday,2,1,1.0
CABIN JOHN,MD,1,Sunday,4,1,1.0
CABIN JOHN,MD,1,Sunday,5,1,1.0
CABIN JOHN,MD,1,Sunday,8,3,3.0
CABIN JOHN,MD,1,Sunday,9,2,2.0
CABIN JOHN,MD,1,Sunday,10,2,2.0
CABIN JOHN,MD,1,Sunday,12,4,4.0
CABIN JOHN,MD,1,Sunday,13,1,1.0
CABIN JOHN,MD,1,Sunday,14,3,3.0
CABIN JOHN,MD,1,Sunday,16,1,1.0
CABIN JOHN,MD,1,Sunday,18,4,4.0
CABIN JOHN,MD,1,Sunday,19,3,3.0
CABIN JOHN,MD,1,Sunday,20,2,2.0
CABIN JOHN,MD,1,Sunday,22,1,1.0
CABIN JOHN,MD,1,Sunday,23,2,2.0
CABIN JOHN,MD,2,Monday,0,4,4.0
CABIN JOHN,MD,2,Monday,1,1,1.0
CABIN JOHN,MD,2,Monday,2,1,1.0
CABIN JOHN,MD,2,Monday,4,1,1.0
CABIN JOHN,MD,2,Monday,6,1,1.0
CABIN JOHN,MD,2,Monday,8,2,2.0
CABIN JOHN,MD,2,Monday,9,2,2.0
CABIN JOHN,MD,2,Monday,10,1,1.0
CABIN JOHN,MD,2,Monday,11,3,3.0
CABIN JOHN,MD,2,Monday,12,4,4.0
CABIN JOHN,MD,2,Monday,13,3,3.0
CABIN JOHN,MD,2,Monday,14,2,2.0
CABIN JOHN,MD,2,Monday,15,1,1.0
CABIN JOHN,MD,2,Monday,16,1,1.0
CABIN JOHN,MD,2,Monday,17,7,7.0
CABIN JOHN,MD,2,Monday,18,2,2.0
CABIN JOHN,MD,2,Monday,19,3,3.0
CABIN JOHN,MD,2,Monday,20,4,4.0
CABIN JOHN,MD,2,Monday,21,7,7.0
CABIN JOHN,MD,2,Monday,22,3,3.0
CABIN JOHN,MD,3,Tuesday,0,1,1.0
CABIN JOHN,MD,3,Tuesday,2,2,2.0
CABIN JOHN,MD,3,Tuesday,3,2,2.0
CABIN JOHN,MD,3,Tuesday,8,1,1.0
CABIN JOHN,MD,3,Tuesday,9,3,3.0
CABIN JOHN,MD,3,Tuesday,10,4,4.0
CABIN JOHN,MD,3,Tuesday,11,2,2.0
CABIN JOHN,MD,3,Tuesday,12,2,2.0
CABIN JOHN,MD,3,Tuesday,14,4,4.0
CABIN JOHN,MD,3,Tuesday,15,3,3.0
CABIN JOHN,MD,3,Tuesday,16,2,2.0
CABIN JOHN,MD,3,Tuesday,17,2,2.0
CABIN JOHN,MD,3,Tuesday,18,3,3.0
CABIN JOHN,MD,3,Tuesday,19,3,3.0
CABIN JOHN,MD,3,Tuesday,20,1,1.0
CABIN JOHN,MD,3,Tuesday,21,5,5.0
CABIN JOHN,MD,3,Tuesday,22,1,1.0
CABIN JOHN,MD,3,Tuesday,23,2,2.0
CABIN JOHN,MD,4,Wednesday,0,4,4.0
CABIN JOHN,MD,4,Wednesday,1,1,1.0
CABIN JOHN,MD,4,Wednesday,2,1,1.0
CABIN JOHN,MD,4,Wednesday,8,2,2.0
CABIN JOHN,MD,4,Wednesday,9,3,3.0
CABIN JOHN,MD,4,Wednesday,11,1,1.0
CABIN JOHN,MD,4,Wednesday,12,4,4.0
CABIN JOHN,MD,4,Wednesday,13,6,6.0
CABIN JOHN,MD,4,Wednesday,14,2,2.0
CABIN JOHN,MD,4,Wednesday,15,3,3.0
CABIN JOHN,MD,4,Wednesday,16,3,3.0
CABIN JOHN,MD,4,Wednesday,17,2,2.0
CABIN JOHN,MD,4,Wednesday,18,3,3.0
CABIN JOHN,MD,4,Wednesday,19,6,6.0
CABIN JOHN,MD,4,Wednesday,20,1,1.0
CABIN JOHN,MD,4,Wednesday,21,4,4.0
CABIN JOHN,MD,4,Wednesday,22,3,4.0
